year,county,State,industry,GreatLakeConsumption,GroundwaterConsumption,InlandConsumption,AllConsumption,Industry Rank
2021,Iosco,Michigan,Other,0,0,0,0,5
2021,Iron,Michigan,Public Water Supply,0,537692000,0,537692000,1
2021,Iron,Michigan,Commercial-Institutional,0,0,119200000,119200000,2
2021,Iron,Michigan,Irrigation,0,25582750,19150500,44733250,3
2021,Iron,Michigan,Electric Power Generation,0,0,0,0,4
2021,Iron,Michigan,Industrial-Manufacturing,0,0,0,0,4
2021,Iron,Michigan,Livestock,0,0,0,0,4
2021,Iron,Michigan,Other,0,0,0,0,4
2021,Isabella,Michigan,Irrigation,0,1576805463,234666760,1811472223,1
2021,Isabella,Michigan,Public Water Supply,0,1107063474,0,1107063474,2
2021,Isabella,Michigan,Livestock,0,16080000,16080000,32160000,3
2021,Isabella,Michigan,Electric Power Generation,0,21886434,0,21886434,4
2021,Isabella,Michigan,Other,0,250000,0,250000,5
2021,Isabella,Michigan,Commercial-Institutional,0,36000,0,36000,6
2021,Isabella,Michigan,Industrial-Manufacturing,0,0,0,0,7
2021,Jackson,Michigan,Public Water Supply,0,3595813918,0,3595813918,1
2021,Jackson,Michigan,Livestock,0,1532009244,1532009244,3064018488,2
2021,Jackson,Michigan,Irrigation,0,1690302508,71955000,1762257508,3
2021,Jackson,Michigan,Industrial-Manufacturing,0,121945281,246404189,368349470,4
2021,Jackson,Michigan,Electric Power Generation,0,295933044,0,295933044,5
2021,Jackson,Michigan,Commercial-Institutional,0,19396207,0,19396207,6
2021,Jackson,Michigan,Other,0,25060,0,25060,7
2021,Kalamazoo,Michigan,Public Water Supply,0,8869334933,0,8869334933,1
2021,Kalamazoo,Michigan,Industrial-Manufacturing,0,5616835003,1266389860,6883224863,2
2021,Kalamazoo,Michigan,Irrigation,0,5027726565,1374193453,6401920018,3
2021,Kalamazoo,Michigan,Other,0,33030000,285327000,318357000,4
2021,Kalamazoo,Michigan,Commercial-Institutional,0,135628334,0,135628334,5
2021,Kalamazoo,Michigan,Livestock,0,46767621,46767621,93535242,6
2021,Kalamazoo,Michigan,Electric Power Generation,0,0,0,0,7
2021,Kalkaska,Michigan,Irrigation,0,577928516,248665032,826593548,1
2021,Kalkaska,Michigan,Public Water Supply,0,146182100,0,146182100,2
2021,Kalkaska,Michigan,Other,0,117977740,0,117977740,3
2021,Kalkaska,Michigan,Commercial-Institutional,0,0,0,0,4
2021,Kalkaska,Michigan,Electric Power Generation,0,0,0,0,4
2021,Kalkaska,Michigan,Industrial-Manufacturing,0,0,0,0,4
2021,Kalkaska,Michigan,Livestock,0,0,0,0,4
2021,Kent,Michigan,Public Water Supply,27172836000,3094852318,0,30267688318,1
2021,Kent,Michigan,Irrigation,0,1432965696,703239764,2136205460,2
2021,Kent,Michigan,Industrial-Manufacturing,0,301192475,0,301192475,3
2021,Kent,Michigan,Other,0,193868422,3400,193871822,4
2021,Kent,Michigan,Electric Power Generation,0,0,113857499,113857499,5
2021,Kent,Michigan,Commercial-Institutional,0,62527705,22316463,84844168,6
2021,Kent,Michigan,Livestock,0,0,0,0,7
2021,Keweenaw,Michigan,Commercial-Institutional,0,65173974,0,65173974,1
2021,Keweenaw,Michigan,Public Water Supply,0,15049600,0,15049600,2
2021,Keweenaw,Michigan,Irrigation,806824,1882571,0,2689395,3
2021,Keweenaw,Michigan,Electric Power Generation,0,0,0,0,4
2021,Keweenaw,Michigan,Industrial-Manufacturing,0,0,0,0,4
2021,Keweenaw,Michigan,Livestock,0,0,0,0,4
2021,Keweenaw,Michigan,Other,0,0,0,0,4
2021,Lake,Michigan,Public Water Supply,0,133727100,0,133727100,1
2021,Lake,Michigan,Commercial-Institutional,0,0,0,0,2
2021,Lake,Michigan,Electric Power Generation,0,0,0,0,2
2021,Lake,Michigan,Industrial-Manufacturing,0,0,0,0,2
2021,Lake,Michigan,Irrigation,0,0,0,0,2
2021,Lake,Michigan,Livestock,0,0,0,0,2
2021,Lake,Michigan,Other,0,0,0,0,2
2021,Lapeer,Michigan,Public Water Supply,0,157021471,0,157021471,1
2021,Lapeer,Michigan,Irrigation,0,55412516,99343732,154756248,2
2021,Lapeer,Michigan,Livestock,0,1629240,1629240,3258480,3
2021,Lapeer,Michigan,Commercial-Institutional,0,283790,0,283790,4
2021,Lapeer,Michigan,Other,0,18000,0,18000,5
2021,Lapeer,Michigan,Electric Power Generation,0,0,0,0,6
2021,Lapeer,Michigan,Industrial-Manufacturing,0,0,0,0,6
2021,Leelanau,Michigan,Irrigation,7916782,269101692,50870202,327888676,1
2021,Leelanau,Michigan,Industrial-Manufacturing,0,202961818,32200875,235162693,2
2021,Leelanau,Michigan,Public Water Supply,4642000,153310900,0,157952900,3
2021,Leelanau,Michigan,Commercial-Institutional,0,10460993,0,10460993,4
2021,Leelanau,Michigan,Other,0,1360750,0,1360750,5
2021,Leelanau,Michigan,Electric Power Generation,0,0,0,0,6
2021,Leelanau,Michigan,Livestock,0,0,0,0,6
2021,Lenawee,Michigan,Public Water Supply,0,1346791817,643310750,1990102567,1
2021,Lenawee,Michigan,Irrigation,0,261570341,766471912,1028042253,2
2021,Lenawee,Michigan,Industrial-Manufacturing,0,95502866,7988900,103491766,3
2021,Lenawee,Michigan,Livestock,0,51600000,51600000,103200000,4
2021,Lenawee,Michigan,Commercial-Institutional,0,11607965,0,11607965,5
2021,Lenawee,Michigan,Electric Power Generation,0,0,0,0,6
2021,Lenawee,Michigan,Other,0,0,0,0,6
2021,Livingston,Michigan,Public Water Supply,0,2453786850,0,2453786850,1
2021,Livingston,Michigan,Other,0,1850800000,0,1850800000,2
2021,Livingston,Michigan,Industrial-Manufacturing,0,359782637,1265164500,1624947137,3
2021,Livingston,Michigan,Irrigation,0,97920392,116296253,214216645,4
2021,Livingston,Michigan,Commercial-Institutional,0,13956916,0,13956916,5
2021,Livingston,Michigan,Electric Power Generation,0,0,0,0,6
2021,Livingston,Michigan,Livestock,0,0,0,0,6
2021,Luce,Michigan,Irrigation,0,243631157,0,243631157,1
2021,Luce,Michigan,Public Water Supply,0,154106800,0,154106800,2
2021,Luce,Michigan,Industrial-Manufacturing,0,12381003,0,12381003,3
2021,Luce,Michigan,Commercial-Institutional,0,941095,0,941095,4
2021,Luce,Michigan,Electric Power Generation,0,0,0,0,5
2021,Luce,Michigan,Livestock,0,0,0,0,5
2021,Luce,Michigan,Other,0,0,0,0,5
2021,Mackinac,Michigan,Industrial-Manufacturing,3303859500,551395,0,3304410895,1
2021,Mackinac,Michigan,Public Water Supply,479005000,3390970,0,482395970,2
2021,Mackinac,Michigan,Irrigation,11085000,63000000,7195000,81280000,3
2021,Mackinac,Michigan,Other,0,3499200,0,3499200,4
2021,Mackinac,Michigan,Commercial-Institutional,0,0,0,0,5
2021,Mackinac,Michigan,Electric Power Generation,0,0,0,0,5
2021,Mackinac,Michigan,Livestock,0,0,0,0,5
2021,Macomb,Michigan,Public Water Supply,996883000,348835539,0,1345718539,1
2021,Macomb,Michigan,Irrigation,7050000,57637123,311523431,376210554,2
2021,Macomb,Michigan,Other,0,23519127,0,23519127,3
2021,Macomb,Michigan,Industrial-Manufacturing,0,12925425,0,12925425,4
2021,Macomb,Michigan,Commercial-Institutional,0,1113723,0,1113723,5
2021,Macomb,Michigan,Livestock,0,200600,200600,401200,6
2021,Macomb,Michigan,Electric Power Generation,0,0,0,0,7
2021,Manistee,Michigan,Industrial-Manufacturing,0,462775308,11530757315,11993532623,1
2021,Manistee,Michigan,Public Water Supply,0,503658700,0,503658700,2
2021,Manistee,Michigan,Irrigation,0,427861263,29383263,457244526,3
2021,Manistee,Michigan,Electric Power Generation,0,67214528,326722029,393936557,4
2021,Manistee,Michigan,Other,0,29125806,0,29125806,5
2021,Manistee,Michigan,Commercial-Institutional,0,640335,0,640335,6
2021,Manistee,Michigan,Livestock,0,0,0,0,7
2021,Marquette,Michigan,Industrial-Manufacturing,715500,140722537,2346518554,2487956591,1
2021,Marquette,Michigan,Public Water Supply,772750000,870546844,0,1643296844,2
2021,Marquette,Michigan,Livestock,0,401291040,401291040,802582080,3
2021,Marquette,Michigan,Other,0,0,176869367,176869367,4
2021,Marquette,Michigan,Irrigation,0,28180000,101093286,129273286,5
2021,Marquette,Michigan,Commercial-Institutional,0,0,2665232,2665232,6
2021,Marquette,Michigan,Electric Power Generation,0,0,0,0,7
2021,Mason,Michigan,Industrial-Manufacturing,0,237472453,8410000000,8647472453,1
2021,Mason,Michigan,Public Water Supply,1070256000,98320930,0,1168576930,2
2021,Mason,Michigan,Irrigation,0,328870733,179260578,508131311,3
2021,Mason,Michigan,Livestock,0,17502411,17502411,35004822,4
2021,Mason,Michigan,Commercial-Institutional,0,32600,0,32600,5
2021,Mason,Michigan,Electric Power Generation,0,0,0,0,6
2021,Mason,Michigan,Other,0,0,0,0,6
2021,Mecosta,Michigan,Irrigation,0,2726277405,269525829,2995803234,1
2021,Mecosta,Michigan,Public Water Supply,0,473689236,0,473689236,2
2021,Mecosta,Michigan,Industrial-Manufacturing,0,319181292,32978400,352159692,3
2021,Mecosta,Michigan,Livestock,0,34422290,34422290,68844580,4
2021,Mecosta,Michigan,Commercial-Institutional,0,2552499,0,2552499,5
2021,Mecosta,Michigan,Other,0,1217500,0,1217500,6
2021,Mecosta,Michigan,Electric Power Generation,0,0,0,0,7
2021,Menominee,Michigan,Industrial-Manufacturing,0,0,550152510,550152510,1
2021,Menominee,Michigan,Public Water Supply,349475000,43556000,0,393031000,2
2021,Menominee,Michigan,Livestock,0,8098974,8098974,16197948,3
2021,Menominee,Michigan,Irrigation,0,0,12050000,12050000,4
2021,Menominee,Michigan,Commercial-Institutional,0,0,0,0,5
2021,Menominee,Michigan,Electric Power Generation,0,0,0,0,5
2021,Menominee,Michigan,Other,0,0,0,0,5
2021,Midland,Michigan,Industrial-Manufacturing,0,22758600,1423089206,1445847806,1
2021,Midland,Michigan,Electric Power Generation,0,0,400770600,400770600,2
2021,Midland,Michigan,Irrigation,0,51376941,38430182,89807123,3
2021,Midland,Michigan,Public Water Supply,0,52890925,0,52890925,4
2021,Midland,Michigan,Commercial-Institutional,0,0,0,0,5
2021,Midland,Michigan,Livestock,0,0,0,0,5
2021,Midland,Michigan,Other,0,0,0,0,5
2021,Missaukee,Michigan,Irrigation,0,904381368,50365478,954746846,1
2021,Missaukee,Michigan,Livestock,0,111885967,111885967,223771934,2
2021,Missaukee,Michigan,Public Water Supply,0,117540000,0,117540000,3
2021,Missaukee,Michigan,Electric Power Generation,0,110357796,0,110357796,4
2021,Missaukee,Michigan,Industrial-Manufacturing,0,1128,2614340,2615468,5
2021,Missaukee,Michigan,Commercial-Institutional,0,234000,0,234000,6
2021,Missaukee,Michigan,Other,0,17900,0,17900,7
2021,Monroe,Michigan,Electric Power Generation,581803579333,130600000,0,581934179333,1
2021,Monroe,Michigan,Industrial-Manufacturing,0,8984957801,0,8984957801,2
2021,Monroe,Michigan,Public Water Supply,3472353000,35957000,0,3508310000,3
2021,Monroe,Michigan,Irrigation,0,696943608,238360989,935304597,4
2021,Monroe,Michigan,Commercial-Institutional,0,6388056,0,6388056,5
2021,Monroe,Michigan,Livestock,0,0,0,0,6
2021,Monroe,Michigan,Other,0,0,0,0,6
2021,Montcalm,Michigan,Irrigation,0,8634060648,1015756801,9649817449,1
2021,Montcalm,Michigan,Industrial-Manufacturing,0,0,1850552298,1850552298,2
2021,Montcalm,Michigan,Public Water Supply,0,973047966,0,973047966,3
2021,Montcalm,Michigan,Other,0,419330500,0,419330500,4
2021,Montcalm,Michigan,Livestock,0,4293836,4293836,8587672,5
2021,Montcalm,Michigan,Commercial-Institutional,0,2906458,0,2906458,6
2021,Montcalm,Michigan,Electric Power Generation,0,0,0,0,7
2021,Montmorency,Michigan,Public Water Supply,0,37690400,0,37690400,1
2021,Montmorency,Michigan,Irrigation,0,12389000,0,12389000,2
2021,Montmorency,Michigan,Other,0,1131798,0,1131798,3
2021,Montmorency,Michigan,Commercial-Institutional,0,6000,0,6000,4
2021,Montmorency,Michigan,Electric Power Generation,0,0,0,0,5
2021,Montmorency,Michigan,Industrial-Manufacturing,0,0,0,0,5
2021,Montmorency,Michigan,Livestock,0,0,0,0,5
2021,Muskegon,Michigan,Public Water Supply,4773209000,716743734,0,5489952734,1
2021,Muskegon,Michigan,Industrial-Manufacturing,0,687796826,1511780000,2199576826,2
2021,Muskegon,Michigan,Irrigation,0,576116254,304624933,880741187,3
2021,Muskegon,Michigan,Livestock,0,216441200,216441200,432882400,4
2021,Muskegon,Michigan,Other,0,259603189,172809000,432412189,5
2021,Muskegon,Michigan,Commercial-Institutional,0,396000,0,396000,6
2021,Muskegon,Michigan,Electric Power Generation,0,0,0,0,7
2021,Newaygo,Michigan,Irrigation,0,918707083,141485053,1060192136,1
2021,Newaygo,Michigan,Public Water Supply,0,616704532,0,616704532,2
2021,Newaygo,Michigan,Livestock,0,226541110,226541110,453082220,3
2021,Newaygo,Michigan,Industrial-Manufacturing,0,2044740,0,2044740,4
2021,Newaygo,Michigan,Other,0,21200,0,21200,5
2021,Newaygo,Michigan,Commercial-Institutional,0,0,0,0,6
2021,Newaygo,Michigan,Electric Power Generation,0,0,0,0,6
2021,Oakland,Michigan,Public Water Supply,0,7368009629,0,7368009629,1
2021,Oakland,Michigan,Other,0,2931574156,1383802200,4315376356,2
2021,Oakland,Michigan,Industrial-Manufacturing,0,845240742,2792300560,3637541302,3
2021,Oakland,Michigan,Irrigation,0,842539486,538029466,1380568952,4
2021,Oakland,Michigan,Commercial-Institutional,0,24044607,0,24044607,5
2021,Oakland,Michigan,Electric Power Generation,0,0,0,0,6
2021,Oakland,Michigan,Livestock,0,0,0,0,6
2021,Oceana,Michigan,Irrigation,0,936942448,190793773,1127736221,1
2021,Oceana,Michigan,Industrial-Manufacturing,0,673173219,0,673173219,2
2021,Oceana,Michigan,Public Water Supply,0,426576800,0,426576800,3
2021,Oceana,Michigan,Livestock,0,24361463,24361463,48722926,4
2021,Oceana,Michigan,Other,0,42739821,0,42739821,5
2021,Oceana,Michigan,Commercial-Institutional,0,15500534,996200,16496734,6
2021,Oceana,Michigan,Electric Power Generation,0,0,0,0,7
2021,Ogemaw,Michigan,Industrial-Manufacturing,0,0,246520000,246520000,1
2021,Ogemaw,Michigan,Public Water Supply,0,118988478,0,118988478,2
2021,Ogemaw,Michigan,Irrigation,0,17691433,18462473,36153906,3
2021,Ogemaw,Michigan,Commercial-Institutional,0,1012992,0,1012992,4
2021,Ogemaw,Michigan,Electric Power Generation,0,0,0,0,5
2021,Ogemaw,Michigan,Livestock,0,0,0,0,5
2021,Ogemaw,Michigan,Other,0,0,0,0,5
2021,Ontonagon,Michigan,Public Water Supply,73464000,29238500,0,102702500,1
2021,Ontonagon,Michigan,Commercial-Institutional,0,0,0,0,2
2021,Ontonagon,Michigan,Electric Power Generation,0,0,0,0,2
2021,Ontonagon,Michigan,Industrial-Manufacturing,0,0,0,0,2
2021,Ontonagon,Michigan,Irrigation,0,0,0,0,2
2021,Ontonagon,Michigan,Livestock,0,0,0,0,2
2021,Ontonagon,Michigan,Other,0,0,0,0,2
2021,Osceola,Michigan,Public Water Supply,0,485663068,0,485663068,1
2021,Osceola,Michigan,Industrial-Manufacturing,0,216457729,39312000,255769729,2
2021,Osceola,Michigan,Irrigation,0,89023155,24400000,113423155,3
2021,Osceola,Michigan,Livestock,0,13590000,13590000,27180000,4
2021,Osceola,Michigan,Commercial-Institutional,0,1643513,4565800,6209313,5
2021,Osceola,Michigan,Electric Power Generation,0,0,0,0,6
2021,Osceola,Michigan,Other,0,0,0,0,6
2021,Oscoda,Michigan,Irrigation,0,31000000,74200000,105200000,1
2021,Oscoda,Michigan,Public Water Supply,0,19737200,0,19737200,2
2021,Oscoda,Michigan,Other,0,64225,0,64225,3
2021,Oscoda,Michigan,Commercial-Institutional,0,2460,0,2460,4
2021,Oscoda,Michigan,Electric Power Generation,0,0,0,0,5
2021,Oscoda,Michigan,Industrial-Manufacturing,0,0,0,0,5
2021,Oscoda,Michigan,Livestock,0,0,0,0,5
2021,Otsego,Michigan,Public Water Supply,0,370803993,0,370803993,1
2021,Otsego,Michigan,Irrigation,0,309989248,0,309989248,2
2021,Otsego,Michigan,Industrial-Manufacturing,0,645761,0,645761,3
2021,Otsego,Michigan,Commercial-Institutional,0,0,0,0,4
2021,Otsego,Michigan,Electric Power Generation,0,0,0,0,4
2021,Otsego,Michigan,Livestock,0,0,0,0,4
2021,Otsego,Michigan,Other,0,0,0,0,4
2021,Ottawa,Michigan,Electric Power Generation,249231659422,408107068,0,249639766490,1
2021,Ottawa,Michigan,Public Water Supply,7878252000,85525869,0,7963777869,2
2021,Ottawa,Michigan,Irrigation,0,3018889786,1256639708,4275529494,3
2021,Ottawa,Michigan,Livestock,0,89687610,89687610,179375220,4
2021,Ottawa,Michigan,Industrial-Manufacturing,0,12280616,58069350,70349966,5
2021,Ottawa,Michigan,Other,0,56992460,0,56992460,6
2021,Ottawa,Michigan,Commercial-Institutional,0,9375901,896500,10272401,7
2021,Presque Isle,Michigan,Industrial-Manufacturing,1671690016,4194717,6982829939,8658714672,1
2021,Presque Isle,Michigan,Public Water Supply,0,146262524,0,146262524,2
2021,Presque Isle,Michigan,Irrigation,0,30540685,41327228,71867913,3
2021,Presque Isle,Michigan,Commercial-Institutional,0,97500,0,97500,4
2021,Presque Isle,Michigan,Electric Power Generation,0,0,0,0,5
2021,Presque Isle,Michigan,Livestock,0,0,0,0,5
2021,Presque Isle,Michigan,Other,0,0,0,0,5
2021,Roscommon,Michigan,Irrigation,0,151468496,23402120,174870616,1
2021,Roscommon,Michigan,Public Water Supply,0,68389527,0,68389527,2
2021,Roscommon,Michigan,Industrial-Manufacturing,0,2160000,22214400,24374400,3
2021,Roscommon,Michigan,Commercial-Institutional,0,10281345,2692100,12973445,4
2021,Roscommon,Michigan,Electric Power Generation,0,0,0,0,5
2021,Roscommon,Michigan,Livestock,0,0,0,0,5
2021,Roscommon,Michigan,Other,0,0,0,0,5
2021,Saginaw,Michigan,Irrigation,0,347169886,134859093,482028979,1
2021,Saginaw,Michigan,Public Water Supply,0,154149195,0,154149195,2
2021,Saginaw,Michigan,Livestock,0,2448000,2448000,4896000,3
2021,Saginaw,Michigan,Commercial-Institutional,0,0,0,0,4
2021,Saginaw,Michigan,Electric Power Generation,0,0,0,0,4
2021,Saginaw,Michigan,Industrial-Manufacturing,0,0,0,0,4
2021,Saginaw,Michigan,Other,0,0,0,0,4
2021,Saint Clair,Michigan,Electric Power Generation,367522176461,0,0,367522176461,1
2021,Saint Clair,Michigan,Industrial-Manufacturing,3658331194,1569270,0,3659900464,2
2021,Saint Clair,Michigan,Irrigation,24205547,17997030,38666186,80868763,3
2021,Saint Clair,Michigan,Commercial-Institutional,0,0,0,0,4
2021,Saint Clair,Michigan,Livestock,0,0,0,0,4
2021,Saint Clair,Michigan,Other,0,0,0,0,4
2021,Saint Joseph,Michigan,Irrigation,0,13391072410,3367632490,16758704900,1
2021,Saint Joseph,Michigan,Industrial-Manufacturing,0,377814642,44247024,422061666,2
2021,Saint Joseph,Michigan,Other,0,407430500,0,407430500,3
2021,Saint Joseph,Michigan,Commercial-Institutional,0,83740265,0,83740265,4
2021,Saint Joseph,Michigan,Electric Power Generation,0,0,0,0,5
2021,Saint Joseph,Michigan,Livestock,0,0,0,0,5
2021,Sanilac,Michigan,Irrigation,10688551,272923553,125886816,409498920,1
2021,Sanilac,Michigan,Livestock,0,51100000,51100000,102200000,2
2021,Sanilac,Michigan,Industrial-Manufacturing,0,24010828,48960000,72970828,3
2021,Sanilac,Michigan,Other,0,504000,0,504000,4
2021,Sanilac,Michigan,Commercial-Institutional,0,452150,0,452150,5
2021,Sanilac,Michigan,Electric Power Generation,0,0,0,0,6
2021,Sanilac,Michigan,Public Water Supply,0,0,0,0,6
2021,Schoolcraft,Michigan,Industrial-Manufacturing,1938048000,466995,1055790740,2994305735,1
2021,Schoolcraft,Michigan,Livestock,0,488727600,488727600,977455200,2
2021,Schoolcraft,Michigan,Irrigation,0,9368228,11161000,20529228,3
2021,Schoolcraft,Michigan,Commercial-Institutional,0,0,0,0,4
2021,Schoolcraft,Michigan,Electric Power Generation,0,0,0,0,4
2021,Schoolcraft,Michigan,Other,0,0,0,0,4
2021,Schoolcraft,Michigan,Public Water Supply,0,0,0,0,4
2021,Shiawassee,Michigan,Public Water Supply,114960000,474427454,0,589387454,1
2021,Shiawassee,Michigan,Industrial-Manufacturing,0,865000,39312000,40177000,2
2021,Shiawassee,Michigan,Livestock,0,7383768,7383768,14767536,3
2021,Shiawassee,Michigan,Irrigation,0,4306000,8385300,12691300,4
2021,Shiawassee,Michigan,Other,0,160400,0,160400,5
2021,Shiawassee,Michigan,Commercial-Institutional,0,0,0,0,6
2021,Shiawassee,Michigan,Electric Power Generation,0,0,0,0,6
2021,Tuscola,Michigan,Irrigation,0,575983522,922067970,1498051492,1
2021,Tuscola,Michigan,Public Water Supply,0,668308900,0,668308900,2
2021,Tuscola,Michigan,Livestock,0,40907260,40907260,81814520,3
2021,Tuscola,Michigan,Industrial-Manufacturing,0,22103610,51855750,73959360,4
2021,Tuscola,Michigan,Commercial-Institutional,0,0,0,0,5
2021,Tuscola,Michigan,Electric Power Generation,0,0,0,0,5
2021,Tuscola,Michigan,Other,0,0,0,0,5
2021,Van Buren,Michigan,Electric Power Generation,48992008551,0,0,48992008551,1
